./202506/t20250605_1960060.html	2025年全民健身活动状况调查统计调查制度
./202506/t20250605_1960059.html	检验检测统计调查制度
./202506/t20250605_1960058.html	全国卫生资源与医疗服务统计调查制度
./202506/t20250605_1960057.html	全国医疗监督统计调查制度
./202506/t20250605_1960056.html	全国妇幼健康统计调查制度
./202506/t20250605_1960055.html	全国职业健康统计调查制度
./202506/t20250605_1960054.html	国家基本公共卫生服务项目和家庭医生签约统计调查制度
./202506/t20250605_1960053.html	全国老年健康统计调查制度
./202506/t20250605_1960052.html	中国居民及重点人群健康素养监测统计调查制度
./202506/t20250605_1960051.html	居民健康与卫生服务监测统计调查制度
./202506/t20250605_1960050.html	航道管理与养护统计调查制度
./202506/t20250605_1960049.html	公路水运工程质量状况及质量监督信息统计调查制度
./202506/t20250605_1960048.html	全国科普统计调查制度
./202506/t20250605_1960047.html	科技成果转化年度统计调查制度
./202506/t20250605_1960046.html	科学研究和技术服务业非企业单位科技活动统计调查制度
./202506/t20250605_1960045.html	全国创业风险投资机构统计调查制度
./202506/t20250605_1960044.html	海峡两岸科技交流情况统计调查制度
./202506/t20250605_1960043.html	国际科技合作与交流项目统计调查制度
./202506/t20250605_1960042.html	国家级科技计划项目跟踪调查统计调查制度
./202506/t20250605_1960041.html	农村社会事业情况统计调查制度
./202506/t20250605_1960040.html	农村合作经济统计调查制度
./202506/t20250605_1960039.html	农药生产销售统计调查制度
./202506/t20250605_1960038.html	农村政策与改革统计调查制度
./202506/t20250605_1960037.html	交通运输部门统计调查制度
./202506/t20250605_1960036.html	交通运输企业统计调查制度
./202506/t20250605_1960035.html	公路养护统计调查制度
./202506/t20250605_1960034.html	邮轮运营统计调查制度
./202506/t20250605_1960033.html	道路运输统计调查制度
./202506/t20250605_1960032.html	网络化道路货运典型企业动态监测统计调查制度
./202506/t20250605_1960031.html	两岸海上直航运量统计调查制度
./202506/t20250605_1960030.html	海上国际运输业统计调查制度
./202506/t20250605_1960029.html	道路运输行业行车事故统计调查制度
./202506/t20250605_1960028.html	港口生产安全事故统计调查制度
./202506/t20250604_1960027.html	交通运输科技统计调查制度
./202506/t20250604_1960026.html	道路货物运输价格统计调查制度
./202506/t20250604_1960025.html	全国数据资源统计调查制度
./202506/t20250604_1960024.html	教育事业综合统计调查制度
./202506/t20250604_1960023.html	全国教育经费统计调查制度
./202506/t20250604_1960022.html	全国普通高校校办企业统计调查制度
./202506/t20250604_1960021.html	全国普通高等学校科技（理、工、农、医类）统计调查制度
./202506/t20250604_1960020.html	高等学校实验室信息统计调查制度
./202506/t20250604_1960019.html	全国普通高等学校科技（人文社科类）统计调查制度
./202506/t20250604_1960018.html	人力资源和社会保障统计调查制度
./202506/t20250604_1960016.html	企业薪酬统计调查制度
./202506/t20250604_1960015.html	对外承包工程业务统计调查制度
./202506/t20250604_1960014.html	对外劳务合作业务统计调查制度
./202501/t20250127_1958503.html	银行家问卷调查制度
./202501/t20250127_1958502.html	信息通信业统计调查制度
./202501/t20250127_1958501.html	软件和信息技术服务业统计调查制度
./202501/t20250127_1958500.html	全国监控化学品统计调查制度
./202501/t20250127_1958498.html	企业商品交易价格调查制度
./202501/t20250127_1958496.html	内部审计统计调查制度
./202501/t20250127_1958495.html	国家粮食流通统计调查制度
./202501/t20250127_1958492.html	国家级经济技术开发区、边（跨）境经济合作区和自由贸易试验区统计调查制度
./202501/t20250127_1958491.html	国家高新区和高新技术企业统计调查制度
./202501/t20250127_1958490.html	妇联年度统计调查制度
./202501/t20250127_1958488.html	电子信息制造业统计调查制度
./202501/t20250127_1958487.html	创新创业类服务机构统计调查制度
./202501/t20250127_1958486.html	城镇储户问卷调查制度
./202501/t20250127_1958484.html	产业基地集群类综合统计调查制度
./202501/t20250126_1958478.html	5000家企业调查制度
./202501/t20250126_1958477.html	技术市场统计报表制度
./202501/t20250126_1958476.html	中国纺织工业统计调查制度
./202501/t20250126_1958475.html	医疗保障统计调查制度
./202501/t20250126_1958474.html	消耗臭氧层物质与含氟气体生产、使用及进出口统计调查制度
./202501/t20250126_1958473.html	煤炭行业统计调查制度
./202501/t20250126_1958472.html	大中型水利枢纽和水电工程移民统计调查制度
./202501/t20250126_1958471.html	中国人口与家庭发展状况抽样调查制度（2024年）
./202501/t20250126_1958470.html	长期护理保险统计调查制度
./202501/t20250126_1958469.html	全国体育系统统计调查制度
./202501/t20250126_1958468.html	全国疾病预防控制统计调查制度
./202501/t20250126_1958467.html	全国传染病和公共卫生监督统计调查制度
./202501/t20250126_1958466.html	城市（县城）和村镇建设统计调查制度
./202410/t20241018_1957082.html	重点企业运行监测统计调查制度
./202410/t20241018_1957081.html	水利服务业统计调查制度
./202410/t20241018_1957080.html	水利综合统计调查制度
./202410/t20241018_1957079.html	中国残疾人事业统计调查制度
./202410/t20241018_1957078.html	海关业务统计调查制度
./202410/t20241018_1957077.html	全国水文情况统计调查制度
./202410/t20241018_1957076.html	妇联工作数据快报统计调查制度
./202410/t20241018_1957073.html	对外援助统计调查制度
./202410/t20241018_1957074.html	民政事业统计调查制度
./202410/t20241018_1957070.html	全国语言文字使用情况统计调查制度
./202410/t20241018_1957071.html	铁路行业统计调查制度
./202410/t20241018_1957067.html	建筑材料工业统计调查制度
./202410/t20241018_1957069.html	全国残疾人基本服务状况和需求信息数据动态更新制度
./202410/t20241018_1957072.html	中国钢铁工业统计调查制度
./202407/t20240719_1955802.html	专利审查质量满意度调查制度
./202407/t20240719_1955801.html	专利调查统计调查制度
./202407/t20240719_1955800.html	知识产权服务业调查统计调查制度
./202407/t20240719_1955799.html	知识产权保护满意度统计调查制度
./202407/t20240719_1955798.html	渔业统计调查制度
./202407/t20240719_1955797.html	生猪等畜禽屠宰统计调查制度
./202407/t20240719_1955796.html	全国植保专业统计调查制度
./202407/t20240719_1955795.html	全国农作物与畜禽种业统计调查制度
./202407/t20240719_1955794.html	全国农业资源环境信息统计调查制度
./202407/t20240719_1955793.html	全国农业机械化管理统计调查制度
./202407/t20240719_1955792.html	全国农村可再生能源统计调查制度
./202407/t20240719_1955791.html	全国肥料节水专业统计调查制度
./202407/t20240719_1955790.html	农情调度统计调查制度
./202407/t20240719_1955789.html	农垦综合统计调查制度
./202407/t20240719_1955788.html	农村经营管理情况统计调查制度
./202407/t20240719_1955787.html	花卉产业统计调查制度
./202407/t20240719_1955786.html	生产资料流通行业统计调查制度
./202407/t20240719_1955785.html	全国汽车流通信息统计调查制度
./202407/t20240719_1955784.html	民航综合统计调查制度
./202407/t20240719_1955783.html	广播电视和网络视听节目收视大数据统计调查制度
./202407/t20240719_1955782.html	废旧物资经营回收统计调查制度
./202407/t20240719_1955781.html	城镇保障性安居工程统计调查制度
./202407/t20240719_1955780.html	拆船行业统计调查制度
./202404/t20240423_1948677.html	自然灾害情况统计调查制度
./202404/t20240423_1948676.html	特别重大自然灾害损失统计调查制度
./202404/t20240423_1948675.html	中资金融机构外汇资产负债统计
./202404/t20240423_1948674.html	银行卡境外交易信息统计
./202404/t20240423_1948673.html	银行结售汇综合头寸统计制度
./202404/t20240423_1948672.html	银行结售汇统计制度
./202404/t20240423_1948671.html	银行调运外币现钞统计
./202404/t20240423_1948670.html	携带外币现钞出境统计调查制度
./202404/t20240423_1948669.html	外债统计监测制度
./202404/t20240423_1948667.html	外币代兑机构和自助兑换机业务统计
./202404/t20240423_1948666.html	通过银行进行国际收支统计申报
./202404/t20240423_1948665.html	全国文教体育用品行业统计调查制度
./202404/t20240423_1948664.html	全国文化文物和旅游统计调查制度
./202404/t20240423_1948663.html	内地与香港证券投资基金跨境发行销售统计监测制度
./202404/t20240423_1948662.html	跨境担保统计监测制度
./202404/t20240423_1948661.html	境内机构外币现钞存取统计调查制度
./202404/t20240423_1948660.html	货物贸易业务统计制度
./202404/t20240423_1948659.html	合格境内机构投资者（QDII）境外证券投资统计监测制度
./202404/t20240423_1948658.html	国有档案资源普查制度
./202404/t20240423_1948657.html	国内外汇贷款统计监测制度
./202404/t20240423_1948656.html	个人本外币兑换特许业务统计
./202404/t20240423_1948655.html	重点商业企业统计调查制度
./202404/t20240423_1948654.html	邮政行业统计调查制度
./202404/t20240423_1948653.html	网络化道路货运典型企业动态监测统计调查制度
./202404/t20240423_1948652.html	水运生产快速统计调查制度
./202404/t20240423_1948651.html	收费公路统计调查制度
./202404/t20240423_1948650.html	全国工会资产统计调查制度
./202404/t20240423_1948649.html	排放源统计调查制度
./202404/t20240423_1948648.html	交通运输企业统计调查制度
./202404/t20240423_1948646.html	交通运输行业建设工程生产安全事故统计调查制度
./202404/t20240423_1948645.html	交通运输部门统计调查制度
./202404/t20240423_1948644.html	海事统计调查制度
./202404/t20240423_1948643.html	公路交通情况统计调查制度
./202404/t20240423_1948642.html	供销合作社统计调查制度
./202404/t20240423_1948641.html	道路运输统计调查制度
./202404/t20240423_1948640.html	长江航运价格统计调查制度
./202402/t20240205_1947278.html	生产安全事故统计调查制度
./202402/t20240205_1947277.html	安全生产行政执法统计调查制度
./202402/t20240205_1947276.html	市场监管统计调查制度
./202402/t20240205_1947275.html	民用爆炸物品行业统计调查制度
./202402/t20240205_1947274.html	电力行业统计调查制度
./202402/t20240205_1947273.html	中国红十字会统计调查制度
./202402/t20240205_1947272.html	全国体育场地统计调查制度
./202402/t20240205_1947271.html	电子烟统计调查制度
./202312/t20231212_1945464.html	能源行业监测统计调查制度
./202312/t20231212_1945463.html	可再生能源利用统计调查制度
./202312/t20231212_1945462.html	煤层气统计调查制度
./202312/t20231212_1945460.html	电力监管统计调查制度
./202312/t20231212_1945459.html	广播电视和网络视听统计调查制度
./202312/t20231212_1945458.html	全国第七次卫生服务统计调查制度
./202312/t20231212_1945457.html	中国科学技术协会综合统计调查制度
./202312/t20231212_1945456.html	中国公民科学素质统计调查制度
./202407/t20240722_1955819.html	海关统计调查制度
./202308/t20230822_1942208.html	建设工程监理统计调查制度
./202308/t20230822_1942207.html	工程勘察设计统计调查制度
./202308/t20230822_1942206.html	中国海关贸易景气统计调查制度
./202308/t20230822_1942205.html	烟草流行监测统计调查制度
./202308/t20230822_1942204.html	认证认可统计调查制度
./202308/t20230822_1942203.html	民政事业统计调查制度
./202308/t20230822_1942202.html	跨境电子商务统计调查制度
./202308/t20230822_1942201.html	化学物质环境信息统计调查制度
./202308/t20230822_1942200.html	民用航空工业统计调查制度
./202308/t20230822_1942199.html	机关运行成本统计调查制度
./202308/t20230822_1942198.html	海洋生产总值核算制度
./202308/t20230822_1942197.html	海洋经济统计调查制度
./202308/t20230822_1942196.html	广告业统计调查制度
./202308/t20230822_1942195.html	船舶工业统计调查制度
./202308/t20230822_1942194.html	全国村庄建设统计调查制度
./202308/t20230821_1942168.html	用水统计调查制度
./202308/t20230821_1942167.html	药品监督管理统计调查制度
./202308/t20230821_1942166.html	全国基层社会治理统计调查制度
./202308/t20230816_1942046.html	环境服务业财务统计调查制度
./202308/t20230816_1942045.html	审计情况统计调查制度
./202308/t20230816_1942044.html	商贸服务典型企业统计调查制度
./202303/t20230330_1938252.html	长江航运价格统计调查制度
./202303/t20230330_1938251.html	邮政行业统计调查制度
./202303/t20230330_1938250.html	邮轮运营统计调查制度
./202303/t20230330_1938249.html	医疗保障统计调查制度
./202303/t20230330_1938248.html	水运生产快速统计调查制度
./202303/t20230330_1938247.html	水运及交通运输支持系统建设项目统计调查制度
./202303/t20230330_1938246.html	全国档案事业统计调查制度
./202303/t20230330_1938245.html	农村公路基础设施统计调查制度
./202303/t20230330_1938244.html	交通运输综合统计调查制度
./202303/t20230330_1938243.html	交通固定资产投资统计调查制度
./202303/t20230330_1938237.html	工程造价咨询统计调查制度
./202303/t20230330_1938236.html	道路货物运输价格统计调查制度
./202303/t20230330_1938235.html	公路水路交通运输企业一套表统计调查制度
./202303/t20230330_1938234.html	自然资源督察统计调查制度
./202303/t20230330_1938233.html	自然资源管理统计调查制度
./202303/t20230330_1938232.html	烟草行业工商统计调查制度
./202303/t20230330_1938231.html	土地统计调查制度
./202303/t20230330_1938230.html	林业草原综合统计调查制度
./202303/t20230330_1938229.html	海洋统计调查制度
./202303/t20230330_1938227.html	妇联年度统计调查制度
./202303/t20230330_1938226.html	大宗产品进出口报告统计调查制度
./202303/t20230330_1938225.html	主要农产品及农用生产资料价格调查制度
./202303/t20230330_1938224.html	有色金属工业统计调查制度
./202303/t20230330_1938223.html	全国乡村产业统计调查制度
./202303/t20230330_1938222.html	全国农业机械化管理统计调查制度
./202303/t20230330_1938221.html	农业综合统计调查制度
./202303/t20230330_1938220.html	农垦综合统计调查制度
./202303/t20230330_1938219.html	农户和新型经营主体统计调查制度
./202303/t20230330_1938218.html	农村综合统计调查制度
./202303/t20230330_1938217.html	农村经营管理情况统计调查制度
./202303/t20230330_1938215.html	农产品成本调查制度
./202303/t20230330_1938214.html	矿产统计调查制度
./202303/t20230330_1938213.html	阶段性实施缓缴企业社会保险费统计调查制度
./202303/t20230330_1938212.html	农田建设统计调查制度
./202303/t20230330_1938211.html	全国饲料工业统计调查制度
./202303/t20230330_1938210.html	畜牧业统计调查制度
./202303/t20230330_1938209.html	测绘地理信息统计调查制度
./202303/t20230330_1938208.html	重要商品市场监测统计调查制度
./202303/t20230330_1938207.html	中央国家机关事务管理机构及后勤服务统计调查制度
./202303/t20230330_1938206.html	人力资源和社会保障基本情况统计调查制度
./202303/t20230330_1938205.html	全国食品工业统计调查制度
./202303/t20230330_1938204.html	气象部门综合统计调查制度
./202303/t20230330_1938203.html	机械工业统计调查制度
./202303/t20230330_1938202.html	公共机构能源资源消费统计调查制度
./202303/t20230330_1938201.html	城镇保障性安居工程统计调查制度
./202302/t20230215_1907231.html	重点税源补充信息采集报送制度
./202302/t20230215_1907230.html	中国婚育状况统计调查制度
./202302/t20230215_1907229.html	中国公民科学素质统计调查制度
./202302/t20230215_1907228.html	全国托育服务统计调查制度
./202302/t20230215_1907227.html	全国税收调查统计调查制度
./202302/t20230215_1907226.html	全国科技工作者状况统计调查制度
./202302/t20230215_1907225.html	全国工会统计年报调查制度
./202302/t20230215_1907224.html	千户集团基础涉税信息报送制度
./202302/t20230215_1907223.html	企业国有资产统计调查制度
./202302/t20230215_1907222.html	中国公民中医药健康文化素养调查制度
./202302/t20230215_1907221.html	妇联年度统计调查制度
./202302/t20230215_1907220.html	妇联工作数据快报统计调查制度
./202302/t20230215_1907219.html	医药工业统计调查制度
./202302/t20230215_1907218.html	税收统计报表制度
./202302/t20230215_1907217.html	住房公积金统计调查制度
./202302/t20230215_1907216.html	重点外贸外资企业直报信息统计调查制度
./202302/t20230215_1907215.html	外商投资统计调查制度
./202302/t20230215_1907214.html	社会物流统计调查制度
./202302/t20230215_1907213.html	煤炭工业统计调查制度
./202302/t20230215_1907212.html	技术性贸易措施影响调查制度
./202302/t20230215_1907211.html	黄金行业综合统计调查制度
./202302/t20230215_1907210.html	国家中医药综合统计制度
./202302/t20230215_1907209.html	中国钢铁工业统计调查制度
./202302/t20230215_1907208.html	全国城镇老旧小区改造统计调查制度
./202302/t20230215_1907207.html	居民生态环境与健康素养统计调查制度
./202302/t20230215_1907206.html	建设工程监理统计调查制度
./202302/t20230215_1907205.html	服务外包统计调查制度
./202302/t20230215_1907204.html	第九次全国职工队伍状况调查制度
./202302/t20230215_1907203.html	展览业统计调查制度
./202302/t20230215_1907202.html	外国航空公司运输业务量统计调查制度
./202302/t20230215_1907201.html	人口监测统计调查制度
./202302/t20230215_1907200.html	全国残疾人家庭收入状况调查制度
./202302/t20230215_1907199.html	检验检测统计调查制度
./202302/t20230215_1907198.html	中央储备粮统计调查制度
./202302/t20230215_1907197.html	中国居民及重点人群健康素养监测统计调查制度
./202302/t20230215_1907196.html	退役军人事务统计调查制度
./202302/t20230215_1907195.html	全国科普统计调查制度
./202302/t20230215_1907194.html	全国档案事业统计调查制度
./202302/t20230215_1907193.html	全国村庄建设统计调查制度
./202302/t20230215_1907192.html	全国创业风险投资机构统计调查制度
./202302/t20230215_1907191.html	企业薪酬统计调查制度
./202302/t20230215_1907190.html	民用建筑能源资源消耗统计报表制度
./202302/t20230215_1907189.html	科学研究和技术服务业非企业单位科技活动统计调查制度
./202302/t20230215_1907188.html	科技成果登记统计调查制度
./202302/t20230215_1907187.html	技术市场统计调查制度
./202302/t20230215_1907186.html	海峡两岸科技交流情况统计调查制度
./202302/t20230215_1907185.html	国家级科技计划项目跟踪调查统计调查制度
./202302/t20230215_1907184.html	国家高新区和高新技术企业统计调查制度
./202302/t20230215_1907183.html	国际科技合作与交流项目统计调查制度
./202302/t20230215_1907182.html	妇联工作数据快报统计调查制度
./202302/t20230215_1907181.html	对外劳务合作业务统计调查制度
./202302/t20230215_1907180.html	对外承包工程业务统计调查制度
./202302/t20230215_1907179.html	创新创业类服务机构统计调查制度
./202302/t20230215_1907178.html	产业基地集群类综合统计调查制度
./202302/t20230215_1907177.html	水运生产快速统计调查制度
./202302/t20230215_1907176.html	水运及交通运输支持系统建设项目统计调查制度
./202302/t20230215_1907175.html	人力资源和社会保障统计调查制度
./202302/t20230215_1907174.html	两岸海上直航运量统计调查制度
./202302/t20230215_1907173.html	交通运输综合统计调查制度
./202302/t20230215_1907172.html	交通运输科技统计调查制度
./202302/t20230215_1907171.html	交通固定资产投资统计调查制度
./202302/t20230215_1907170.html	海上国际运输业统计调查制度
./202302/t20230215_1907169.html	巩固拓展脱贫攻坚成果交通运输统计调查制度
./202302/t20230215_1907168.html	公路养护统计调查制度
./202302/t20230215_1907167.html	公路水路交通运输企业一套表统计调查制度
./202302/t20230215_1907166.html	公路水路环保统计调查制度
./202302/t20230215_1907165.html	港口生产安全事故统计调查制度
./202302/t20230215_1907164.html	道路运输行业行车事故统计调查制度
./202302/t20230215_1907163.html	产品质量合格率统计调查制度
./202302/t20230215_1907162.html	学位授予基本情况统计调查制度
./202302/t20230215_1907161.html	信息通信业统计调查制度
./202302/t20230215_1907160.html	消耗臭氧层物质与含氟气体生产、使用及进出口统计调查制度
./202302/t20230215_1907159.html	软件和信息技术服务业统计调查制度
./202302/t20230215_1907158.html	全国普通高校校办企业统计调查制度
./202302/t20230215_1907157.html	全国普通高等学校科技（人文社科类）统计调查制度
./202302/t20230215_1907156.html	全国普通高等学校科技（理、工、农、医类）统计调查制度
./202302/t20230215_1907155.html	全国教育经费统计调查制度
./202302/t20230215_1907154.html	全国监控化学品统计调查制度
./202302/t20230215_1907153.html	农村公路基础设施统计调查制度
./202302/t20230215_1907152.html	贸易信贷统计调查制度
./202302/t20230215_1907151.html	进出口企业调查制度
./202302/t20230215_1907150.html	教育事业综合统计调查制度
./202302/t20230215_1907149.html	国家粮食流通统计调查制度
./202302/t20230215_1907148.html	国家级经济技术开发区、边（跨）境经济合作区和自由贸易试验区统计调查制度
./202302/t20230215_1907147.html	公路交通情况统计调查制度
./202302/t20230215_1907146.html	高等学校实验室信息统计调查制度
./202302/t20230215_1907145.html	对外金融资产负债及交易统计制度
./202302/t20230215_1907144.html	电子信息制造业统计调查制度
./202302/t20230215_1907143.html	大宗农产品进口报告统计调查制度
./202302/t20230215_1907142.html	重要商品市场监测统计调查制度
./202302/t20230215_1907141.html	中国残疾人事业统计调查制度
./202302/t20230215_1907137.html	银行家问卷调查制度
./202302/t20230215_1907136.html	企业商品交易价格调查制度
./202302/t20230215_1907133.html	居民健康与卫生服务监测统计调查制度
./202302/t20230215_1907132.html	金融业综合统计制度
./202302/t20230215_1907129.html	金融机构金融统计制度
./202302/t20230215_1907125.html	城镇储户问卷调查制度
./202302/t20230215_1907122.html	5000家企业家调查制度
./202302/t20230215_1907120.html	中国居民健康素养监测统计调查制度
./202302/t20230215_1907118.html	全国卫生资源与医疗服务统计调查制度
./202302/t20230215_1907117.html	全国卫生健康监督统计调查制度
./202302/t20230215_1907115.html	全国职业健康统计调查制度
./202302/t20230215_1907112.html	全国老年健康统计调查制度
./202302/t20230215_1907110.html	全国妇幼健康统计调查制度
./202302/t20230215_1907109.html	全国疾病预防控制统计调查制度
./202302/t20230215_1907108.html	国家基本公共卫生服务项目和家庭医生签约统计调查制度
./202302/t20230215_1907107.html	全国残疾人基本服务状况和需求信息数据动态更新制度
./202302/t20230215_1907106.html	专利调查统计调查制度
./202302/t20230215_1907105.html	知识产权服务业调查统计调查制度
./202302/t20230215_1907104.html	铁路行业统计调查制度
./202302/t20230215_1907103.html	化学品环境国际公约管控物质统计调查制度
./202302/t20230215_1907102.html	第五次中国城乡老年人生活状况抽样调查统计调查制度
./202302/t20230215_1907101.html	商贸服务典型企业统计调查制度
./202302/t20230215_1907100.html	建筑材料工业统计调查制度
./202302/t20230215_1907099.html	中国纺织工业统计调查制度
./202302/t20230215_1907098.html	工程勘察设计统计调查制度
./202302/t20230215_1907097.html	城市（县城）和村镇建设统计调查制度
./202302/t20230215_1907096.html	排放源统计调查制度
./202302/t20230215_1907095.html	民政事业统计调查制度
./202302/t20230215_1907094.html	民航综合统计调查制度
./202302/t20230215_1907093.html	渔业统计调查制度
./202302/t20230215_1907092.html	水旱灾害防御统计调查制度
./202302/t20230215_1907091.html	生猪等畜禽屠宰统计调查制度
./202302/t20230215_1907090.html	生产资料流通行业统计调查制度
./202302/t20230215_1907089.html	全国种业统计调查制度
./202302/t20230215_1907088.html	全国植保专业统计调查制度
./202302/t20230215_1907087.html	全国乡村产业统计调查制度
./202302/t20230215_1907086.html	全国体育系统统计调查制度
./202302/t20230215_1907085.html	全国汽车流通信息统计调查制度
./202302/t20230215_1907084.html	全国农业资源环境信息统计调查制度
./202302/t20230215_1907083.html	全国农村可再生能源统计调查制度
./202302/t20230215_1907082.html	全国工会资产统计调查制度
./202302/t20230215_1907081.html	全国肥料节水专业统计调查制度
./202302/t20230215_1907080.html	农业综合统计调查制度
./202302/t20230215_1907079.html	农情调度统计调查制度
./202302/t20230215_1907078.html	花卉产业统计调查制度
./202302/t20230215_1907077.html	废旧物资经营回收统计调查制度
./202302/t20230215_1907076.html	畜牧业统计调查制度
./202302/t20230215_1907075.html	拆船行业统计调查制度
./202302/t20230215_1907074.html	重点商业企业统计调查制度
./202302/t20230215_1907073.html	知识产权保护满意度统计调查制度
./202302/t20230215_1907072.html	全国文化文物和旅游统计调查制度
./202302/t20230215_1907071.html	全国农业农村系统国有单位人事劳动统计调查制度
./202302/t20230215_1907070.html	全国假日旅游统计调查制度
./202302/t20230215_1907069.html	全国分县农业农村经济基础资料统计调查制度
./202302/t20230215_1907068.html	知识产权审查质量满意度调查制度
./202302/t20230215_1907067.html	生产安全事故统计调查制度
./202302/t20230215_1907066.html	全国基层社会治理统计调查制度
./202302/t20230215_1907065.html	内部审计统计调查制度
./202302/t20230215_1907064.html	家庭服务业统计调查制度
./202302/t20230215_1907063.html	广播电视节目收视大数据统计调查制度
./202302/t20230215_1907062.html	电力行业统计调查制度
./202302/t20230215_1907061.html	安全生产行政执法统计调查制度
./202302/t20230215_1907060.html	网络化道路货运典型企业动态监测统计调查制度
